CVE;advisory name;advisory URL;exploit type (local/remote)
CVE-2006-2451;Linux 2.6.17.4 logrotate prctl Local Root;https://packetstormsecurity.com/files/137632/Linux-2.6.17.4-logrotate-prctl-Local-Root.html;local
CVE-2006-2451;Linux 2.6.x suid_dumpable Local Root;https://packetstormsecurity.com/files/137630/Linux-2.6.x-suid_dumpable-Local-Root.html;local/DoS
CVE-2006-2451;prctl.sh.txt;https://packetstormsecurity.com/files/48253/prctl.sh.txt.html;local
CVE-2006-2451;rs_prctl_kernel.c;https://packetstormsecurity.com/files/48188/rs_prctl_kernel.c.html;local
CVE-2006-2465;MP3Info 0.8.5 SEH Buffer Overflow;https://packetstormsecurity.com/files/125786/MP3Info-0.8.5-SEH-Buffer-Overflow.html;unknown
CVE-2006-2685;BASE base_qry_common Remote File Include;https://packetstormsecurity.com/files/82354/BASE-base_qry_common-Remote-File-Include.html;remote
CVE-2006-2908;mybibi_pl.txt;https://packetstormsecurity.com/files/47417/mybibi_pl.txt.html;unknown
CVE-2006-2914;secunia deluxebb.txt;https://packetstormsecurity.com/files/47543/secunia-deluxebb.txt.html;unknown
CVE-2006-2915;secunia deluxebb.txt;https://packetstormsecurity.com/files/47543/secunia-deluxebb.txt.html;unknown
CVE-2006-3012;rt sa 2006 004.txt;https://packetstormsecurity.com/files/47616/rt-sa-2006-004.txt.html;unknown
CVE-2006-3013;rt sa 2006 005.txt;https://packetstormsecurity.com/files/47617/rt-sa-2006-005.txt.html;unknown
CVE-2006-3320;NDSA20071016.txt;https://packetstormsecurity.com/files/60265/NDSA20071016.txt.html;remote
CVE-2006-3677;mobb.tgz;https://packetstormsecurity.com/files/48773/mobb.tgz.html;unknown
CVE-2006-3747;apache mod rewrite.rb.txt;https://packetstormsecurity.com/files/62377/apache-mod-rewrite.rb.txt.html;unknown
CVE-2006-3747;apache2058 rewrite.txt;https://packetstormsecurity.com/files/56989/apache2058-rewrite.txt.html;remote
CVE-2006-3747;modrewritepoc.txt;https://packetstormsecurity.com/files/49400/modrewritepoc.txt.html;unknown
CVE-2006-3835;ToutVirtual VirtualIQ Pro XSS XSRF Execution;https://packetstormsecurity.com/files/82649/ToutVirtual-VirtualIQ-Pro-XSS-XSRF-Execution.html;unknown
CVE-2006-3838;eIQ ESA.txt;https://packetstormsecurity.com/files/48651/eIQ-ESA.txt.html;remote
CVE-2006-3838;eIQ LM 3.txt;https://packetstormsecurity.com/files/48650/eIQ-LM-3.txt.html;remote
CVE-2006-3918;Oracle HTTP Server Header Cross Site Scripting;https://packetstormsecurity.com/files/102234/Oracle-HTTP-Server-Header-Cross-Site-Scripting.html;unknown
CVE-2006-3952;Easy File Sharing FTP Server 3.5 Buffer Overflow;https://packetstormsecurity.com/files/126845/Easy-File-Sharing-FTP-Server-3.5-Buffer-Overflow.html;unknown
CVE-2006-4221;ISR ibm eGatherer.tar.gz;https://packetstormsecurity.com/files/49546/ISR-ibm-eGatherer.tar.gz.html;unknown
CVE-2006-4254;setlocate local.txt;https://packetstormsecurity.com/files/60746/setlocate-local.txt.html;local
CVE-2006-4323;EV0135.txt;https://packetstormsecurity.com/files/49994/EV0135.txt.html;unknown
CVE-2006-4324;EV0135.txt;https://packetstormsecurity.com/files/49994/EV0135.txt.html;unknown
CVE-2006-4325;EV0134.txt;https://packetstormsecurity.com/files/49993/EV0134.txt.html;unknown
CVE-2006-4327;EV0136.txt;https://packetstormsecurity.com/files/49995/EV0136.txt.html;unknown
CVE-2006-4328;EV0136.txt;https://packetstormsecurity.com/files/49995/EV0136.txt.html;unknown
CVE-2006-4343;openssl dos.txt;https://packetstormsecurity.com/files/62019/openssl-dos.txt.html;DoS
CVE-2006-4392;excploit.c;https://packetstormsecurity.com/files/50741/excploit.c.html;local
CVE-2006-4503;EV0138.txt;https://packetstormsecurity.com/files/49997/EV0138.txt.html;unknown
CVE-2006-4504;EV0138.txt;https://packetstormsecurity.com/files/49997/EV0138.txt.html;unknown
CVE-2006-4505;EV0138.txt;https://packetstormsecurity.com/files/49997/EV0138.txt.html;unknown
CVE-2006-4602;TikiWiki jhot Remote Command Execution;https://packetstormsecurity.com/files/82371/TikiWiki-jhot-Remote-Command-Execution.html;unknown
CVE-2006-4625;phpBypass.txt;https://packetstormsecurity.com/files/49918/phpBypass.txt.html;unknown
CVE-2006-4842;raptor_libnspr;https://packetstormsecurity.com/files/51135/raptor_libnspr.html;local
CVE-2006-5276;snort py.txt;https://packetstormsecurity.com/files/54632/snort-py.txt.html;remote/DoS
CVE-2006-5482;MOAB 13 01 2007.dmg.gz;https://packetstormsecurity.com/files/53782/MOAB-13-01-2007.dmg.gz.html;local/DoS
CVE-2006-5793;Core Security Technologies Advisory 2008.0124;https://packetstormsecurity.com/files/64260/Core-Security-Technologies-Advisory-2008.0124.html;unknown
CVE-2006-5815;vd_proftpd.pm.txt;https://packetstormsecurity.com/files/52614/vd_proftpd.pm.txt.html;remote
CVE-2006-5820;aol activex.txt;https://packetstormsecurity.com/files/55663/aol-activex.txt.html;unknown
CVE-2006-5854;Universal_printer_provider_exploit.zip;https://packetstormsecurity.com/files/54083/Universal_printer_provider_exploit.zip.html;unknown
CVE-2006-6251;vuplayer_bof.pl.txt;https://packetstormsecurity.com/files/69182/vuplayer_bof.pl.txt.html;remote
CVE-2006-6332;Madwifi SIOCGIWSCAN Buffer Overflow;https://packetstormsecurity.com/files/82241/Madwifi-SIOCGIWSCAN-Buffer-Overflow.html;unknown
CVE-2006-6334;citrix overflow.txt;https://packetstormsecurity.com/files/63580/citrix-overflow.txt.html;unknown
CVE-2006-6576;Golden FTP Server 4.70 Buffer Overflow;https://packetstormsecurity.com/files/161711/Golden-FTP-Server-4.70-Buffer-Overflow.html;unknown
CVE-2007-0005;csa driver.txt;https://packetstormsecurity.com/files/55025/csa-driver.txt.html;local/DoS
CVE-2007-0015;MOAB 01 01 2007.rb.txt;https://packetstormsecurity.com/files/53412/MOAB-01-01-2007.rb.txt.html;unknown
CVE-2007-0017;VLCMediaSlayer ppc.pl.txt;https://packetstormsecurity.com/files/53414/VLCMediaSlayer-ppc.pl.txt.html;remote
CVE-2007-0017;VLCMediaSlayer x86.pl.txt;https://packetstormsecurity.com/files/53413/VLCMediaSlayer-x86.pl.txt.html;remote
CVE-2007-0019;MOAB 18 01 2007.rb.txt;https://packetstormsecurity.com/files/53787/MOAB-18-01-2007.rb.txt.html;local/DoS
CVE-2007-0020;MOAB 19 01 2007.tgz;https://packetstormsecurity.com/files/53871/MOAB-19-01-2007.tgz.html;unknown
CVE-2007-0021;MOAB 20 01 2007.tgz;https://packetstormsecurity.com/files/53872/MOAB-20-01-2007.tgz.html;remote/DoS
CVE-2007-0022;MOAB 21 01 2007.rb.txt;https://packetstormsecurity.com/files/53873/MOAB-21-01-2007.rb.txt.html;unknown
CVE-2007-0023;MOAB 22 01 2007.rb.txt;https://packetstormsecurity.com/files/53874/MOAB-22-01-2007.rb.txt.html;unknown
CVE-2007-0038;ani_loadimage_chunksize browser.rb.txt;https://packetstormsecurity.com/files/55551/ani_loadimage_chunksize-browser.rb.txt.html;unknown
CVE-2007-0038;ani_loadimage_chunksize email.rb.txt;https://packetstormsecurity.com/files/55552/ani_loadimage_chunksize-email.rb.txt.html;unknown
CVE-2007-0213;Microsoft Exchange 2003 base64 MIME Remote Code Execution;https://packetstormsecurity.com/files/153533/Microsoft-Exchange-2003-base64-MIME-Remote-Code-Execution.html;remote
CVE-2007-0236;MOAB 14 01 2007.c;https://packetstormsecurity.com/files/53783/MOAB-14-01-2007.c.html;DoS
CVE-2007-0268;dbms_aq enqueue.txt;https://packetstormsecurity.com/files/55538/dbms_aq-enqueue.txt.html;remote
CVE-2007-0275;Oracle HTTP Server Header Cross Site Scripting;https://packetstormsecurity.com/files/102234/Oracle-HTTP-Server-Header-Cross-Site-Scripting.html;unknown
CVE-2007-0373;joomla150beta sql.txt;https://packetstormsecurity.com/files/54195/joomla150beta-sql.txt.html;unknown
CVE-2007-0374;joomla150beta sql.txt;https://packetstormsecurity.com/files/54195/joomla150beta-sql.txt.html;unknown
CVE-2007-0375;joomla150beta sql.txt;https://packetstormsecurity.com/files/54195/joomla150beta-sql.txt.html;unknown
CVE-2007-0387;joomla150beta sql.txt;https://packetstormsecurity.com/files/54195/joomla150beta-sql.txt.html;unknown
CVE-2007-0450;SA 20070314 0.txt;https://packetstormsecurity.com/files/55163/SA-20070314-0.txt.html;unknown
CVE-2007-0462;MOAB 23 01 2007.pct;https://packetstormsecurity.com/files/53875/MOAB-23-01-2007.pct.html;unknown
CVE-2007-0464;MOAB 25 01 2007.c;https://packetstormsecurity.com/files/54030/MOAB-25-01-2007.c.html;DoS
CVE-2007-0464;MOAB 25 01 2007.rb.txt;https://packetstormsecurity.com/files/54031/MOAB-25-01-2007.rb.txt.html;DoS
CVE-2007-0466;MOAB 27 01 2007.tgz;https://packetstormsecurity.com/files/54076/MOAB-27-01-2007.tgz.html;unknown
CVE-2007-0467;MOAB 28 01 2007.rb.txt;https://packetstormsecurity.com/files/54077/MOAB-28-01-2007.rb.txt.html;unknown
CVE-2007-0605;ag xss.txt;https://packetstormsecurity.com/files/56544/ag-xss.txt.html;unknown
CVE-2007-0607;wagora disclose.txt;https://packetstormsecurity.com/files/55253/wagora-disclose.txt.html;unknown
CVE-2007-0609;ag traverse.txt;https://packetstormsecurity.com/files/56545/ag-traverse.txt.html;unknown
CVE-2007-0753;05302007 vpenis.tar.gz;https://packetstormsecurity.com/files/56981/05302007-vpenis.tar.gz.html;local
CVE-2007-0774;apache_modjk_overflow.rb.txt;https://packetstormsecurity.com/files/57551/apache_modjk_overflow.rb.txt.html;unknown
CVE-2007-0843;Microsoft Windows Malicious Software Removal Tool Privilege Escalation;https://packetstormsecurity.com/files/163755/Microsoft-Windows-Malicious-Software-Removal-Tool-Privilege-Escalation.html;unknown
CVE-2007-0843;spydir.c;https://packetstormsecurity.com/files/54653/spydir.c.html;unknown
CVE-2007-0882;Sun Solaris Telnet Remote Authentication Bypass;https://packetstormsecurity.com/files/82328/Sun-Solaris-Telnet-Remote-Authentication-Bypass.html;unknown
CVE-2007-0932;Aruba Authentication Bypass Insecure Transport Tons Of Issues;https://packetstormsecurity.com/files/136997/Aruba-Authentication-Bypass-Insecure-Transport-Tons-Of-Issues.html;remote
CVE-2007-0957;kadmind overflow.txt;https://packetstormsecurity.com/files/55828/kadmind-overflow.txt.html;remote
CVE-2007-1000;linux 26202.txt;https://packetstormsecurity.com/files/57599/linux-26202.txt.html;unknown
CVE-2007-1070;trendmicro overflow.txt;https://packetstormsecurity.com/files/59111/trendmicro-overflow.txt.html;remote
CVE-2007-1355;CVE 2007 1355.txt;https://packetstormsecurity.com/files/56883/CVE-2007-1355.txt.html;unknown
CVE-2007-1363;AKLINK SA 2007 002.txt;https://packetstormsecurity.com/files/55830/AKLINK-SA-2007-002.txt.html;unknown
CVE-2007-1364;AKLINK SA 2007 002.txt;https://packetstormsecurity.com/files/55830/AKLINK-SA-2007-002.txt.html;unknown
CVE-2007-1365;Core Security Technologies Advisory 2007.0219;https://packetstormsecurity.com/files/55074/Core-Security-Technologies-Advisory-2007.0219.html;remote/DoS
CVE-2007-1397;FiSH irssi 0.99 Buffer Overflow;https://packetstormsecurity.com/files/100517/FiSH-irssi-0.99-Buffer-Overflow.html;unknown
CVE-2007-1465;dproxy.pm.txt;https://packetstormsecurity.com/files/55356/dproxy.pm.txt.html;remote
CVE-2007-1531;arp dos.txt;https://packetstormsecurity.com/files/56759/arp-dos.txt.html;DoS
CVE-2007-1685;Bluecoat k9.pdf;https://packetstormsecurity.com/files/57106/Bluecoat-k9.pdf.html;remote/local
CVE-2007-1738;04042007 raptor_truecrypt.tgz;https://packetstormsecurity.com/files/55660/04042007-raptor_truecrypt.tgz.html;local
CVE-2007-1748;Microsoft_Dns_Server_Exploit.zip;https://packetstormsecurity.com/files/55990/Microsoft_Dns_Server_Exploit.zip.html;remote
CVE-2007-1748;msdns_zonename.rb.txt;https://packetstormsecurity.com/files/56008/msdns_zonename.rb.txt.html;unknown
CVE-2007-1748;mswin dns overflow.txt;https://packetstormsecurity.com/files/55983/mswin-dns-overflow.txt.html;unknown
CVE-2007-1765;ani_loadimage_chunksize browser.rb.txt;https://packetstormsecurity.com/files/55551/ani_loadimage_chunksize-browser.rb.txt.html;unknown
CVE-2007-1765;ani_loadimage_chunksize email.rb.txt;https://packetstormsecurity.com/files/55552/ani_loadimage_chunksize-email.rb.txt.html;unknown
CVE-2007-1765;devcode.txt;https://packetstormsecurity.com/files/55512/devcode.txt.html;unknown
CVE-2007-1765;devcode2.txt;https://packetstormsecurity.com/files/55661/devcode2.txt.html;unknown
CVE-2007-1765;msani.c;https://packetstormsecurity.com/files/55513/msani.c.html;local
CVE-2007-1871;CVE 2007 1871.txt;https://packetstormsecurity.com/files/55888/CVE-2007-1871.txt.html;unknown
CVE-2007-1872;CVE 2007 1872.txt;https://packetstormsecurity.com/files/55889/CVE-2007-1872.txt.html;unknown
CVE-2007-1873;CVE 2007 1873.txt;https://packetstormsecurity.com/files/55890/CVE-2007-1873.txt.html;unknown
CVE-2007-1898;jetbox inject.txt;https://packetstormsecurity.com/files/56801/jetbox-inject.txt.html;unknown
CVE-2007-1899;mybloggie sql.txt;https://packetstormsecurity.com/files/67803/mybloggie-sql.txt.html;remote
CVE-2007-1902;sbb sql.txt;https://packetstormsecurity.com/files/56722/sbb-sql.txt.html;unknown
CVE-2007-1903;sbb xss.txt;https://packetstormsecurity.com/files/56724/sbb-xss.txt.html;unknown
CVE-2007-2243;OpenSSH s key Weakness;https://packetstormsecurity.com/files/73600/OpenSSH-s-key-Weakness.html;unknown
CVE-2007-2394;apple overflow.txt;https://packetstormsecurity.com/files/59040/apple-overflow.txt.html;unknown
CVE-2007-2445;Core Security Technologies Advisory 2008.0124;https://packetstormsecurity.com/files/64260/Core-Security-Technologies-Advisory-2008.0124.html;unknown
CVE-2007-2446;Samba lsa_io_trans_names Heap Overflow;https://packetstormsecurity.com/files/82250/Samba-lsa_io_trans_names-Heap-Overflow.html;unknown
CVE-2007-2446;lsa_transnames_heap linux.rb.txt;https://packetstormsecurity.com/files/58065/lsa_transnames_heap-linux.rb.txt.html;unknown
CVE-2007-2446;lsa_transnames_heap osx.rb.txt;https://packetstormsecurity.com/files/58067/lsa_transnames_heap-osx.rb.txt.html;unknown
CVE-2007-2446;lsa_transnames_heap solaris.rb.txt;https://packetstormsecurity.com/files/58066/lsa_transnames_heap-solaris.rb.txt.html;unknown
CVE-2007-2449;CVE 2007 2449.txt;https://packetstormsecurity.com/files/57183/CVE-2007-2449.txt.html;unknown
CVE-2007-2583;MySQL 5.0.x Denial Of Service;https://packetstormsecurity.com/files/124295/MySQL-5.0.x-Denial-Of-Service.html;remote/DoS
CVE-2007-2685;jetbox sql.txt;https://packetstormsecurity.com/files/56891/jetbox-sql.txt.html;unknown
CVE-2007-2686;jetboxcms21 xss.txt;https://packetstormsecurity.com/files/56907/jetboxcms21-xss.txt.html;unknown
CVE-2007-2791;hptru64 enum.txt;https://packetstormsecurity.com/files/57079/hptru64-enum.txt.html;remote
CVE-2007-2795;IPSwitch IMAP Server 9.20 Overflow;https://packetstormsecurity.com/files/81264/IPSwitch-IMAP-Server-9.20-Overflow.html;remote
CVE-2007-2801;eticket xss.txt;https://packetstormsecurity.com/files/57336/eticket-xss.txt.html;unknown
CVE-2007-2815;CVE 2007 2815.txt;https://packetstormsecurity.com/files/57024/CVE-2007-2815.txt.html;unknown
CVE-2007-3010;Alcatel Lucent OmniPCX Enterprise masterCGI Arbitrary Command Execution;https://packetstormsecurity.com/files/82234/Alcatel-Lucent-OmniPCX-Enterprise-masterCGI-Arbitrary-Command-Execution.html;unknown
CVE-2007-3010;rt sa 2007 001.txt;https://packetstormsecurity.com/files/59383/rt-sa-2007-001.txt.html;remote
CVE-2007-3011;fujitsu serverview exec.txt;https://packetstormsecurity.com/files/57499/fujitsu-serverview-exec.txt.html;remote
CVE-2007-3012;fujitsu primergy disclose.txt;https://packetstormsecurity.com/files/57500/fujitsu-primergy-disclose.txt.html;unknown
CVE-2007-3013;rt sa 2007 004.txt;https://packetstormsecurity.com/files/57734/rt-sa-2007-004.txt.html;unknown
CVE-2007-3014;rt sa 2007 005.txt;https://packetstormsecurity.com/files/57735/rt-sa-2007-005.txt.html;unknown
CVE-2007-3039;2007 MessageQueue.zip;https://packetstormsecurity.com/files/62017/2007-MessageQueue.zip.html;unknown
CVE-2007-3128;wsportal sql.txt;https://packetstormsecurity.com/files/57214/wsportal-sql.txt.html;unknown
CVE-2007-3129;utopia xss.txt;https://packetstormsecurity.com/files/57215/utopia-xss.txt.html;unknown
CVE-2007-3285;Mozilla Firefox 10.0 Local Null Byte Bypass File Check Execution;https://packetstormsecurity.com/files/109580/Mozilla-Firefox-10.0-Local-Null-Byte-Bypass-File-Check-Execution.html;local
CVE-2007-3334;Computer Associates Advantage Ingres 2.6 Denial Of Service;https://packetstormsecurity.com/files/92818/Computer-Associates-Advantage-Ingres-2.6-Denial-Of-Service.html;DoS
CVE-2007-3336;Computer Associates Advantage Ingres 2.6 Denial Of Service;https://packetstormsecurity.com/files/92818/Computer-Associates-Advantage-Ingres-2.6-Denial-Of-Service.html;DoS
CVE-2007-3337;Computer Associates Advantage Ingres 2.6 Denial Of Service;https://packetstormsecurity.com/files/92818/Computer-Associates-Advantage-Ingres-2.6-Denial-Of-Service.html;DoS
CVE-2007-3338;Computer Associates Advantage Ingres 2.6 Denial Of Service;https://packetstormsecurity.com/files/92818/Computer-Associates-Advantage-Ingres-2.6-Denial-Of-Service.html;DoS
CVE-2007-3386;CVE 2007 3386.txt;https://packetstormsecurity.com/files/58554/CVE-2007-3386.txt.html;unknown
CVE-2007-3510;CVE 2007 3510.pl.txt;https://packetstormsecurity.com/files/60476/CVE-2007-3510.pl.txt.html;unknown
CVE-2007-3566;interbase_create.rb.txt;https://packetstormsecurity.com/files/58325/interbase_create.rb.txt.html;unknown
CVE-2007-3652;faname10 sql.txt;https://packetstormsecurity.com/files/67807/faname10-sql.txt.html;remote
CVE-2007-3653;faname10 xss.txt;https://packetstormsecurity.com/files/67808/faname10-xss.txt.html;unknown
CVE-2007-3693;CVE 2007 3693 gobi.txt;https://packetstormsecurity.com/files/57701/CVE-2007-3693-gobi.txt.html;unknown
CVE-2007-3694;CVE 2007 3694 bm.txt;https://packetstormsecurity.com/files/60863/CVE-2007-3694-bm.txt.html;unknown
CVE-2007-3763;asa 2007 015.rb.txt;https://packetstormsecurity.com/files/58211/asa-2007-015.rb.txt.html;unknown
CVE-2007-3855;bunkerview.txt;https://packetstormsecurity.com/files/57886/bunkerview.txt.html;unknown
CVE-2007-3876;applesmb overflow.txt;https://packetstormsecurity.com/files/61944/applesmb-overflow.txt.html;unknown
CVE-2007-4474;dwa7w overwrite.txt;https://packetstormsecurity.com/files/62201/dwa7w-overwrite.txt.html;unknown
CVE-2007-4474;inotes6 overwrite.txt;https://packetstormsecurity.com/files/62199/inotes6-overwrite.txt.html;unknown
CVE-2007-4474;inotes6w2 overwrite.txt;https://packetstormsecurity.com/files/62202/inotes6w2-overwrite.txt.html;unknown
CVE-2007-4517;Oracle 10g R2 Buffer Overflow;https://packetstormsecurity.com/files/106698/Oracle-10g-R2-Buffer-Overflow.html;unknown
CVE-2007-4573;Linux Kernel ia32syscall Emulation Local Root;https://packetstormsecurity.com/files/93869/Linux-Kernel-ia32syscall-Emulation-Local-Root.html;local
CVE-2007-4592;ibmrational xss.txt;https://packetstormsecurity.com/files/64726/ibmrational-xss.txt.html;unknown
CVE-2007-4722;move overwrite.txt;https://packetstormsecurity.com/files/62429/move-overwrite.txt.html;unknown
CVE-2007-4862;saxon xss.txt;https://packetstormsecurity.com/files/60491/saxon-xss.txt.html;unknown
CVE-2007-4863;saxon sql.txt;https://packetstormsecurity.com/files/60492/saxon-sql.txt.html;unknown
CVE-2007-4873;simpnews24103 fdisclose.txt;https://packetstormsecurity.com/files/59603/simpnews24103-fdisclose.txt.html;local
CVE-2007-4874;simpnews24103 xss.txt;https://packetstormsecurity.com/files/59598/simpnews24103-xss.txt.html;unknown
CVE-2007-4897;Ekiga 2.0.5 Denial Of Service;https://packetstormsecurity.com/files/79578/Ekiga-2.0.5-Denial-Of-Service.html;remote/DoS
